#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2020-03-24-00-39-41
#fields	
#types	
ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	version	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	tags	username	password	proxied	orig_fuids	orig_filenames	orig_mime_types	resp_fuids	resp_filenames	resp_mime_types
1258398138.167025	CjxUTA1NuavDO6O0Og	192.168.1.102	3144	198.189.255.74	80	3	GET	imgs.sfgate.com	/graphics/contentpromos/centerpiece_tab2b.gif	http://imgs.sfgate.com/css1256763033/sports/css/sports.css	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	41	200	OK	-	-	(empty)	-	-	-	-	-	-	FjvS8FGvG4uIu6yq1	-	image/gif
1258398138.175855	CImtr9DpuDUa3C0ad	192.168.1.102	3118	198.189.255.74	80	8	-	-	-	-	1.1	-	0	88	200	OK	-	-	(empty)	-	-	-	-	-	-	Fk7iZhcmX3qHYdO3i	-	image/gif
1258398137.815245	C7U7nWaXpvgs8Wz9k	192.168.1.102	3154	74.202.67.143	80	2	GET	contribute.sfgate.com	/ver1.0/Content/images/store/8/6/88ed4f4b-cf10-434f-b672-5a879772a9b5.Large.jpg	http://www.sfgate.com/sports/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	29971	200	OK	-	-	(empty)	-	-	-	-	-	-	F35MYl1TMdU76YV3A7	-	image/jpeg
1258398138.229983	CjxUTA1NuavDO6O0Og	192.168.1.102	3144	198.189.255.74	80	4	GET	imgs.sfgate.com	/graphics/contentmodules/blg001/sports_blogs.gif	http://www.sfgate.com/sports/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	343	200	OK	-	-	(empty)	-	-	-	-	-	-	FFHtiJ1ShPVI55AQRh	-	image/gif
1258398138.239588	CImtr9DpuDUa3C0ad	192.168.1.102	3118	198.189.255.74	80	9	-	-	-	-	1.1	-	0	408	200	OK	-	-	(empty)	-	-	-	-	-	-	FM1zBs4sMA3yKOW8S6	-	image/gif
1258398138.230730	CAKXuL4gQX4Hyyx42	192.168.1.102	3124	198.189.255.74	80	7	GET	imgs.sfgate.com	/graphics/blogs/blog_warriors.gif	http://www.sfgate.com/sports/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	3121	200	OK	-	-	(empty)	-	-	-	-	-	-	FaJXJc3sAXAiFaOr8i	-	image/gif
1258398138.221994	CU0uLR3HFRHBWr23sj	192.168.1.102	3158	198.189.255.74	80	2	GET	d7.zedo.com	/jsc/lang.js	http://d3.zedo.com/jsc/d3/ff2.html?n=933;c=3;s=1;d=15;w=1;h=1	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	18	200	OK	-	-	(empty)	-	-	-	-	-	-	Fa60DC4fgTs5AprCb3	-	text/plain
1258398138.122049	CWAduH34nMOSAxUjma	192.168.1.102	3133	96.7.157.95	80	3	GET	ads.undertone.com	/ajs.php?01AD=2-2-8D753922BA3B792081935673C6AC6945D158810367DD463779CE0E499FDA2942-BF2C91301C2893A08C374A3F9B507A8A10E6CA694EA38ED6181A86F78888A083&01RI=F384A552D16280F&01NA=&&zoneid=186&cb=35310319539&exclude=,&loc=http://www.sfgate.com/sports/&referer=http://www.sfgate.com/	http://www.sfgate.com/sports/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	2336	200	OK	-	-	(empty)	-	-	-	-	-	-	FsxF9r4thLKyvRUYC6	-	text/plain
1258398138.316184	CwrOSD2stCctkzWUp4	192.168.1.102	3145	198.189.255.74	80	3	GET	imgs.sfgate.com	/graphics/utils/curvebox_mint1.gif	http://imgs.sfgate.com/css1256763033/sports/css/sports.css	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	2238	200	OK	-	-	(empty)	-	-	-	-	-	-	FRrqYV14eh3mVqnNV9	-	image/gif
1258398138.316676	CjLHLf4xXUqJEWjgP	192.168.1.102	3147	198.189.255.74	80	2	GET	imgs.sfgate.com	/graphics/utils/curvebox_mint2.gif	http://imgs.sfgate.com/css1256763033/sports/css/sports.css	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	304	200	OK	-	-	(empty)	-	-	-	-	-	-	FtijB34xuSWwg7igz4	-	image/gif
1258398138.317426	CSJO8j2gZQEelvBXUk	192.168.1.102	3146	198.189.255.74	80	3	GET	imgs.sfgate.com	/graphics/utils/curvebox_mint3.gif	http://imgs.sfgate.com/css1256763033/sports/css/sports.css	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	162	200	OK	-	-	(empty)	-	-	-	-	-	-	FQ5Fzw4ihVHBE9ognk	-	image/gif
1258398138.597506	CjxUTA1NuavDO6O0Og	192.168.1.102	3144	198.189.255.74	80	5	GET	imgs.sfgate.com	/graphics/utils/curvebox_mint4.gif	http://imgs.sfgate.com/css1256763033/sports/css/sports.css	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	99	200	OK	-	-	(empty)	-	-	-	-	-	-	F0FmRkYEz5KVwtvg7	-	image/gif
1258398138.611342	CImtr9DpuDUa3C0ad	192.168.1.102	3118	198.189.255.74	80	10	-	-	-	-	1.1	-	0	46	200	OK	-	-	(empty)	-	-	-	-	-	-	FaOt2B2EmTbDYgxE3c	-	image/gif
1258398138.619487	CAKXuL4gQX4Hyyx42	192.168.1.102	3124	198.189.255.74	80	8	GET	imgs.sfgate.com	/graphics/contentmodules/pho001/galleries.gif	http://www.sfgate.com/sports/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	321	200	OK	-	-	(empty)	-	-	-	-	-	-	FZzGRj3Q7adjK69o14	-	image/gif
1258398138.618996	CavJjj4ubWVb7nQXJi	192.168.1.102	3077	66.35.240.8	80	5	GET	www.sfgate.com	/favicon.ico	-	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	894	200	OK	-	-	(empty)	-	-	-	-	-	-	FymaBjEiesHpJRGr1	-	image/x-icon
1258398138.620736	C1GgQl323q3wk0NW4b	192.168.1.102	3163	66.35.240.8	80	1	GET	www.sfgate.com	/sports/49ers/	http://www.sfgate.com/sports/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	88344	200	OK	-	-	(empty)	-	-	-	-	-	-	Fs17L814EIXK2Y8jT4	-	text/html
1258398138.843602	CjLHLf4xXUqJEWjgP	192.168.1.102	3147	198.189.255.74	80	3	GET	imgs.sfgate.com	/graphics/homev3/sitenav/main_none.gif	http://imgs.sfgate.com/css1258397853/sitewide/css/sitewide.css	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	13706	200	OK	-	-	(empty)	-	-	-	-	-	-	FuPTIEcp8PfzIOQU4	-	image/gif
1258398138.970276	CSJO8j2gZQEelvBXUk	192.168.1.102	3146	198.189.255.74	80	4	GET	imgs.sfgate.com	/css1258397853/sitewide/css/sitewide.css	http://www.sfgate.com/sports/49ers/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	0	304	Not Modified	-	-	(empty)	-	-	-	-	-	-	-	-	-
1258398138.970019	CwrOSD2stCctkzWUp4	192.168.1.102	3145	198.189.255.74	80	4	GET	imgs.sfgate.com	/css1256916192/sports/css/49ers.css	http://www.sfgate.com/sports/49ers/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	39625	200	OK	-	-	(empty)	-	-	-	-	-	-	Fcyiy93FSJLJgjzz9d	-	text/plain
1258398139.127918	Cj4H6c4focROdIsBLd	192.168.1.102	3164	98.136.10.32	80	1	GET	open.ad.yieldmanager.net	/a1?V=3&pubId=22658131511&site=SFGate&cntTy=js&cTopId=20366001&cSctn=Main Page&ctLng=en-US&tagTy=multi_secure&nAdP=7&rFrame=1&flv=nf&cb=1258398332126&url=http://www.sfgate.com/sports/49ers/&sz0=728x90&dlv0=ipatf&cCat0=49ers&sltId0=0&sz1=300x250&dlv1=ipatf&cCat1=49ers&sltId1=1&sz2=300x250&dlv2=ipbtf&cCat2=49ers&sltId2=2&sz3=234x60&dlv3=ipatf&cCat3=49ers&sltId3=3&sz4=30x30&dlv4=ipatf&cCat4=49ers&sltId4=4&sz5=950x30&dlv5=ipatf&cCat5=49ers&sltId5=5&sz6=88x31&dlv6=ipatf&cCat6=49ers&sltId6=6&ref=http://www.sfgate.com/sports/&byt=<head>\x0a\x0a<!-- types/widgets/pages/common/page.tmpl sports/49ers/index.html generated by 49ers on Mon 16 Nov 2009 11:00:27 AM PST -->\x0a<title>San Francisco 49ers \xe2\x80\x94 Sports News at SFGate \xe2\x80\x94 NFL Football</title>\x0a<meta http-equiv="content-type" content="text/html; charset=iso-8859-1">\x0a<meta name="description" content="SFGate coverage of the 49ers. Find news, game schedules, scores, team stats, photos and columns for NFL football and the San Francisco 49ers.">\x0a\x0a\x0a<!-- types/widgets/common/post_write_mtim	http://www.sfgate.com/sports/49ers/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	12094	200	OK	-	-	(empty)	-	-	-	-	-	-	F2n62w3H2C3M83TjK6	-	text/plain
1258398139.432230	CVBIKt3K88MiixvZ7c	192.168.1.102	3165	198.189.255.75	80	1	GET	ads.yldmgrimg.net	/apex/mediastore/cff80d45-7bb9-41e8-8cd1-9f10b1ed90ef	http://www.sfgate.com/sports/49ers/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	28576	200	OK	-	-	(empty)	-	-	-	-	-	-	FeMod31dBfuC4kuCI9	-	image/jpeg
1258398139.603720	CImtr9DpuDUa3C0ad	192.168.1.102	3118	198.189.255.74	80	11	-	-	-	-	1.1	-	0	2722	200	OK	-	-	(empty)	-	-	-	-	-	-	FFRzP232O7PSXXTELl	-	image/gif
1258398139.616115	CjxUTA1NuavDO6O0Og	192.168.1.102	3144	198.189.255.74	80	6	GET	imgs.sfgate.com	/graphics/sports/49ers/banner.gif	http://www.sfgate.com/sports/49ers/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	3650	200	OK	-	-	(empty)	-	-	-	-	-	-	FUWDSR1S9lOigCrYE	-	image/gif
1258398139.616610	CjLHLf4xXUqJEWjgP	192.168.1.102	3147	198.189.255.74	80	4	GET	imgs.sfgate.com	/graphics/sports/49ers/sponsored.gif	http://www.sfgate.com/sports/49ers/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	409	200	OK	-	-	(empty)	-	-	-	-	-	-	FOuqBZ15e7UmTOfslh	-	image/gif
1258398139.697573	CSJO8j2gZQEelvBXUk	192.168.1.102	3146	198.189.255.74	80	5	GET	imgs.sfgate.com	/graphics/sports/49ers/rss_icon.gif	http://www.sfgate.com/sports/49ers/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	606	200	OK	-	-	(empty)	-	-	-	-	-	-	FBVPI1OPPIRWfR1Ok	-	image/gif
1258398139.746536	CwrOSD2stCctkzWUp4	192.168.1.102	3145	198.189.255.74	80	5	GET	imgs.sfgate.com	/graphics/sports/49ers/myfeeds_icon.gif	http://www.sfgate.com/sports/49ers/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	939	200	OK	-	-	(empty)	-	-	-	-	-	-	FDX4Jv2WtJgNtQMPlk	-	image/gif
1258398139.697321	Cp4kma3uOrEs1BBTx7	192.168.1.102	3151	74.202.67.143	80	3	GET	contribute.sfgate.com	/ver1.0/Content/images/store/12/9/8ce16b38-b44e-40d5-b991-dc029dfe2426.Small.jpg	http://www.sfgate.com/sports/49ers/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	3031	200	OK	-	-	(empty)	-	-	-	-	-	-	F3cwcvK1zRr3uME8l	-	image/jpeg
1258398139.774514	CzCwJd28Ukd3bCNMeg	192.168.1.102	3173	216.155.207.26	80	1	GET	cm.npc-hearst.overture.com	/js_flat_1_0/?config=2130893885&source=npc_hearst_sanfranciscochronicle_t2_ctxt&maxCount=3&outputCharEnc=latin1&ctxtId=sports_sanfranciscochronicle&type=sports_sanfranciscochronicle&type=sports&ctxtUrl=http://www.sfgate.com/sports/49ers/	http://www.sfgate.com/sports/49ers/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	1631	200	OK	-	-	(empty)	-	-	-	-	-	-	Fe58jw4cyLyDM84ur8	-	text/plain
1258398139.796498	CJCYz01hydAO4nSYb4	192.168.1.102	3175	198.189.255.83	80	1	GET	thumbnails.truveo.com	/0009/6E/EF/6EEF336844DE194D5FCE51.jpg	http://www.sfgate.com/sports/49ers/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	5139	200	OK	-	-	(empty)	-	-	-	-	-	-	F1wcUO2LbwwVOGcGdh	-	image/jpeg
1258398139.766017	CcnIgI3ZaykJyEWLjl	192.168.1.102	3169	198.189.255.74	80	1	GET	imgs.sfgate.com	/c/pictures/2009/11/12/sp-49ers_bears_0_0500835704_part2.jpg	http://www.sfgate.com/sports/49ers/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	20111	200	OK	-	-	(empty)	-	-	-	-	-	-	FWlbldTHK0PmROz51	-	image/jpeg
1258398139.795004	Ccg4phvmcfoE8SL2d	192.168.1.102	3174	198.189.255.83	80	1	GET	thumbnails.truveo.com	/0008/69/C6/69C6F676432A87F3EC62C8.jpg	http://www.sfgate.com/sports/49ers/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	4318	200	OK	-	-	(empty)	-	-	-	-	-	-	FyDS762nupVSV95ru9	-	image/jpeg
1258398139.747029	CL7Hfm4RXu1FhJoMKb	192.168.1.102	3152	74.202.67.143	80	3	GET	contribute.sfgate.com	/ver1.0/Content/images/store/11/5/8bf09156-e6a0-49ee-85bc-7ca01a705301.Small.jpg	http://www.sfgate.com/sports/49ers/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	2602	200	OK	-	-	(empty)	-	-	-	-	-	-	FZW3oA3G33h77O5ceb	-	image/jpeg
1258398139.747279	CP02S636IdqGUSZ6x8	192.168.1.102	3153	74.202.67.143	80	3	GET	contribute.sfgate.com	/ver1.0/Content/images/store/0/15/a0fec8cf-7870-468f-8f7c-8c765424f978.Small.jpg	http://www.sfgate.com/sports/49ers/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	2392	200	OK	-	-	(empty)	-	-	-	-	-	-	FBwtvd1UkmI2Lgu4Kj	-	image/jpeg
1258398139.826484	CjLHLf4xXUqJEWjgP	192.168.1.102	3147	198.189.255.74	80	5	GET	imgs.sfgate.com	/graphics/contentmodules/featured_53x11.png	http://www.sfgate.com/sports/49ers/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	475	200	OK	-	-	(empty)	-	-	-	-	-	-	FznlMH2WqpqnSjHHz4	-	image/png
1258398139.839473	CwrOSD2stCctkzWUp4	192.168.1.102	3145	198.189.255.74	80	6	GET	imgs.sfgate.com	/graphics/contentmodules/pho001/galleries.gif	http://www.sfgate.com/sports/49ers/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	321	200	OK	-	-	(empty)	-	-	-	-	-	-	FjI8XL2As6Qf4LGQVb	-	image/gif
1258398139.839734	CjxUTA1NuavDO6O0Og	192.168.1.102	3144	198.189.255.74	80	7	GET	imgs.sfgate.com	/graphics/contentpromos/centerpiece_footer.gif	http://www.sfgate.com/sports/49ers/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	222	200	OK	-	-	(empty)	-	-	-	-	-	-	FeWVRz89nagg4lmrf	-	image/gif
1258398139.770014	CRSjWL1ZiVaobJT6V5	192.168.1.102	3171	74.202.67.143	80	1	GET	contribute.sfgate.com	/ver1.0/Content/images/store/13/5/0d6e8c3f-dfaf-4826-8581-4cd5aae673d4.Small.jpg	http://www.sfgate.com/sports/49ers/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	2507	200	OK	-	-	(empty)	-	-	-	-	-	-	FfjvE32PmNPoXMAmlc	-	image/jpeg
1258398139.844475	CSJO8j2gZQEelvBXUk	192.168.1.102	3146	198.189.255.74	80	6	GET	imgs.sfgate.com	/graphics/object/caption_prev_btn.gif	http://www.sfgate.com/sports/49ers/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	359	200	OK	-	-	(empty)	-	-	-	-	-	-	FQXEogq5YoGHY2pz6	-	image/gif
1258398139.772267	CvrYBc16iMnvi6e2f	192.168.1.102	3172	74.202.67.143	80	1	GET	contribute.sfgate.com	/ver1.0/Content/images/store/14/0/0eeff691-bc96-4aeb-90b3-d503936a0850.Small.jpg	http://www.sfgate.com/sports/49ers/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	2243	200	OK	-	-	(empty)	-	-	-	-	-	-	FkcO2W2PEmmSOyPbg1	-	image/jpeg
1258398139.890571	CImtr9DpuDUa3C0ad	192.168.1.102	3118	198.189.255.74	80	12	-	-	-	-	1.1	-	0	345	200	OK	-	-	(empty)	-	-	-	-	-	-	FhQ9q64pCjScr23wIa	-	image/gif
1258398139.767769	CxNad1433UVt0aOf54	192.168.1.102	3170	74.202.67.143	80	1	GET	contribute.sfgate.com	/ver1.0/Content/images/store/11/1/2b7b0b2c-2364-4405-81cf-837edc5bf38a.Small.jpg	http://www.sfgate.com/sports/49ers/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	2647	200	OK	-	-	(empty)	-	-	-	-	-	-	F6zqAo2l01QiILd6Mi	-	image/jpeg
1258398139.919923	CjLHLf4xXUqJEWjgP	192.168.1.102	3147	198.189.255.74	80	6	GET	imgs.sfgate.com	/c/pictures/2008/12/14_t/ba-81707364db019_0499562170_t.gif	http://www.sfgate.com/sports/49ers/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	4659	200	OK	-	-	(empty)	-	-	-	-	-	-	FIRx6h1wjIxtGPXCXg	-	image/gif
1258398139.940156	CwrOSD2stCctkzWUp4	192.168.1.102	3145	198.189.255.74	80	7	GET	imgs.sfgate.com	/c/pictures/2008/12/28_t/ba-49ers_washing_0499600986_t.gif	http://www.sfgate.com/sports/49ers/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	5229	200	OK	-	-	(empty)	-	-	-	-	-	-	FE16Rk1DBAH1J61PG7	-	image/gif
1258398139.940907	CjxUTA1NuavDO6O0Og	192.168.1.102	3144	198.189.255.74	80	8	GET	imgs.sfgate.com	/c/pictures/2008/12/21_t/ba-49ers_rams_fo_0499584498_t.gif	http://www.sfgate.com/sports/49ers/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	5542	200	OK	-	-	(empty)	-	-	-	-	-	-	F68aHDhcx1ICxNnX5	-	image/gif
1258398139.940417	CSJO8j2gZQEelvBXUk	192.168.1.102	3146	198.189.255.74	80	7	GET	imgs.sfgate.com	/c/pictures/2008/12/14_t/ba-81707364db004_0499561725_t.gif	http://www.sfgate.com/sports/49ers/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	5297	200	OK	-	-	(empty)	-	-	-	-	-	-	FMEivZkSar2zXyvB3	-	image/gif
1258398139.921420	Cp4kma3uOrEs1BBTx7	192.168.1.102	3151	74.202.67.143	80	4	GET	contribute.sfgate.com	/ver1.0/Content/images/store/14/12/de8b3b95-5a5b-437b-8c37-a5b0f61ff324.Small.jpg	http://www.sfgate.com/sports/49ers/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	2246	200	OK	-	-	(empty)	-	-	-	-	-	-	FZnJ9g1J5uLOzFZooh	-	image/jpeg
1258398139.931663	CP02S636IdqGUSZ6x8	192.168.1.102	3153	74.202.67.143	80	4	GET	contribute.sfgate.com	/ver1.0/Content/images/store/10/7/9a0fc5e3-ccb4-4769-a761-61382cc8fd1c.Small.jpg	http://www.sfgate.com/sports/49ers/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	1997	200	OK	-	-	(empty)	-	-	-	-	-	-	FcQHQE3sv5BzNVDLwf	-	image/jpeg
1258398139.956398	CL7Hfm4RXu1FhJoMKb	192.168.1.102	3152	74.202.67.143	80	4	GET	contribute.sfgate.com	/ver1.0/Content/images/store/4/13/0453e800-df2d-4bce-bdcb-c0cd0e336dd6.Small.jpg	http://www.sfgate.com/sports/49ers/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	2443	200	OK	-	-	(empty)	-	-	-	-	-	-	FVotDO2ZS9i8h7p5ea	-	image/jpeg
1258398140.045694	CImtr9DpuDUa3C0ad	192.168.1.102	3118	198.189.255.74	80	13	-	-	-	-	1.1	-	0	5629	200	OK	-	-	(empty)	-	-	-	-	-	-	FpEr1H2st7Ue8kOVf6	-	image/gif
1258398140.066828	CwrOSD2stCctkzWUp4	192.168.1.102	3145	198.189.255.74	80	8	GET	imgs.sfgate.com	/c/pictures/2008/11/23_t/sp-49ers_dallas_0499486109_t.gif	http://www.sfgate.com/sports/49ers/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	5253	200	OK	-	-	(empty)	-	-	-	-	-	-	FiumpU3pzTyEs5ogjc	-	image/gif
1258398140.063583	CjLHLf4xXUqJEWjgP	192.168.1.102	3147	198.189.255.74	80	7	GET	imgs.sfgate.com	/c/pictures/2008/11/30_t/ba-49ers_bills_f_0499510732_t.gif	http://www.sfgate.com/sports/49ers/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	5518	200	OK	-	-	(empty)	-	-	-	-	-	-	FNUcD51zSECmSBzbE9	-	image/gif
1258398140.225983	CjxUTA1NuavDO6O0Og	192.168.1.102	3144	198.189.255.74	80	9	GET	imgs.sfgate.com	/c/pictures/2008/11/16_t/sp-49ers_st_loui_0499460464_t.gif	http://www.sfgate.com/sports/49ers/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	5225	200	OK	-	-	(empty)	-	-	-	-	-	-	Fb9LNgYY2iCXGTEVc	-	image/gif
1258398140.354398	CSJO8j2gZQEelvBXUk	192.168.1.102	3146	198.189.255.74	80	8	GET	imgs.sfgate.com	/c/pictures/2008/11/11_t/sp-lastplay11_0499437806_t.gif	http://www.sfgate.com/sports/49ers/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	5631	200	OK	-	-	(empty)	-	-	-	-	-	-	FFtNtb1O2yRVzJLlNi	-	image/gif
1258398140.429605	CcnIgI3ZaykJyEWLjl	192.168.1.102	3169	198.189.255.74	80	2	GET	imgs.sfgate.com	/c/pictures/2008/10/26_t/sp-49ers_0499359859_t.gif	http://www.sfgate.com/sports/49ers/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	5334	200	OK	-	-	(empty)	-	-	-	-	-	-	FuP7NO3lYQHRiMwkM7	-	image/gif
1258398140.355401	CQaE752cI687WFU9Ej	192.168.1.102	3176	198.189.255.81	80	1	GET	stats.sfgate.com	/multisport/today-byteam.js.asp?sport=fb&team=25	http://www.sfgate.com/sports/49ers/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	3340	200	OK	-	-	(empty)	-	-	-	-	-	-	FiC2P8U0Vg7RJ8brj	-	application/javascript
1258398140.485172	CImtr9DpuDUa3C0ad	192.168.1.102	3118	198.189.255.74	80	14	-	-	-	-	1.1	-	0	5268	200	OK	-	-	(empty)	-	-	-	-	-	-	F8jkxc1w2WgVwoasxi	-	image/gif
1258398140.485817	CjLHLf4xXUqJEWjgP	192.168.1.102	3147	198.189.255.74	80	8	GET	imgs.sfgate.com	/c/pictures/2008/10/19_t/sp-49ers-new_yor_0499323776_t.gif	http://www.sfgate.com/sports/49ers/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	5202	200	OK	-	-	(empty)	-	-	-	-	-	-	FOr52V1892lOizYda	-	image/gif
1258398140.495062	CwrOSD2stCctkzWUp4	192.168.1.102	3145	198.189.255.74	80	9	GET	imgs.sfgate.com	/c/pictures/2008/10/05_t/sp-49erfront06_0499253149_t.gif	http://www.sfgate.com/sports/49ers/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	4985	200	OK	-	-	(empty)	-	-	-	-	-	-	FFzOTT1ZoWY0yv5wa	-	image/gif
